body	head	head_coverage	std_confidence	pca_confidence	positive_examples	body_size	pca_body_size	functional_variable
beverly_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
floresville_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
the_comedians_(1967_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.910025707	0.912371134	354	389	388	?a
beau_brummell_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
walpole_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
juniata_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
west_orange_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
norfolk_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
pomona  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
venice_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
radford_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
gig_harbor_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
baton_rouge_louisiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
ann_arbor_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
the_black_dahlia_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
american_airlines_center  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005289966	0.916230366	0.918635171	350	382	381	?a
mansfield_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
the_musketeer  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
charlottesville  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
muskegon_lumberjacks_(1984–92)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
monroe_township_middlesex_county_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
plymouth_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
plymouth_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
waseca_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
eden_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
salem_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
glasgow_montana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
the_miracle_maker_(2000_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006121246	0.906040268	0.914221219	405	447	443	?a
delta_colorado  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
stateside_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
aol  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
rialto_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
charlevoix_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
grapevine_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
the_vampire_lovers  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
stepping_out_(1991_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
sparks_nevada  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
pleasant_hill_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
williamsburg_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
the_three_musketeers_(1973_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
emma_(1996_theatrical_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
bryan_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
mansfield_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
arcadia_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
robin_hood_(2010_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
the_punisher_(2004_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
delray_beach_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
east_grand_rapids_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
somerville_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
windsor_locks_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
towson_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
paoli_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
mebane_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
new_orleans  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
american_academy_of_dramatic_arts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006393301	0.847695391	0.85110664	423	499	497	?a
easton_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
monterey_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
naugatuck_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
west_hartford_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
linden_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
easton_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
potomac_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
university_of_maryland_baltimore  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
greenwood_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
two_evil_eyes  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.910526316	0.91292876	346	380	379	?a
stafford_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
exidy  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
del_rio_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
harrisburg_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
bothell_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
chicago_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005335308	0.912144703	0.914507772	353	387	386	?a
scotts_valley_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
dark_city_(1998_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.904639175	0.906976744	351	388	387	?a
edenton_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
howell_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
saint_joseph's_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.91292876	0.915343915	346	379	378	?a
barre_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
firefly_studios  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006846727	0.888235294	0.898809524	453	510	504	?a
grass_valley_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
moreno_valley_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
sungard  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
riding_in_cars_with_boys  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
hostage_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006816499	0.867307692	0.872340426	451	520	517	?a
aes_corporation  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
meridian_idaho  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
durango_colorado  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
arizona_dream  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.910025707	0.912371134	354	389	388	?a
appalachian_mountains  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005985218	0.887892377	0.891891892	396	446	444	?a
wild_child_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006287502	0.902386117	0.910284464	416	461	457	?a
carlsbad_new_mexico  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
louisville_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
missoula  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
ball_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
quills  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
embry–riddle_aeronautical_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.91292876	0.915343915	346	379	378	?a
the_sea_wolves  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
green_valley_arizona  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
newbury_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
rockville_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
catonsville_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
manchester-by-the-sea_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
mount_rainier  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
windsor_vermont  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
point_pleasant_beach_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
mill_valley_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.857446809	0.861111111	403	470	468	?a
greenbelt_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
glasgow_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
hillsborough_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
west_jordan_utah  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
starpath  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
murray_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
oak_hill_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
university_of_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
columbia_university_graduate_school_of_journalism  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005622478	0.887828162	0.889952153	372	419	418	?a
united_states_armed_forces  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.915119363	0.917553191	345	377	376	?a
framingham_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
cornell_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
st_cloud_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
stephen_f_austin_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
brooklyn_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
kent_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
new_brighton_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
steamboat_springs_colorado  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
atari_games  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
wareham_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
rosemount_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
columbus_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
bowie_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
clearwater  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
the_last_man_on_earth_(1964_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.910526316	0.91292876	346	380	379	?a
chestertown_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
cartoon_network_(latin_america)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.907894737	0.910290237	345	380	379	?a
belmont_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
blue_earth_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
fillmore_utah  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
ferndale_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
lancaster_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
eustis_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
logan_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
redlands_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
alexandria_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
romulus_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
parker_arizona  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
canton_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
richmond_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
crusoe_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
man_on_the_moon_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005879419	0.919621749	0.923990499	389	423	421	?a
eragon_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.905617978	0.9138322	403	445	441	?a
brenham_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
sebring_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
battle_of_five_forks  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
enter_the_dragon  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
lemoore_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
albany_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
the_quiet_american_(2002_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.915909091	0.920091324	403	440	438	?a
atascadero_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
palm_springs_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
cleveland_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
yarmouth_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.910526316	0.91292876	346	380	379	?a
university_of_san_diego  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.855626327	0.859275053	403	471	469	?a
crystal_springs_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
colleyville_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
ansel_adams_wilderness  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
kinsey_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
ocean_city_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
charles_town_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
harvard_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
hewlett-packard  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006121246	0.858050847	0.861702128	405	472	470	?a
midnight_express_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
faribault_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
leonardtown_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
longmont_colorado  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
palms_los_angeles  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006529329	0.850393701	0.853754941	432	508	506	?a
vienna_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
romney_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
milton_delaware  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
everett_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
western_washington_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
art_center_college_of_design  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.857446809	0.861111111	403	470	468	?a
cody_wyoming  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
las_vegas_new_mexico  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
jupiter_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
saint_anselm_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
norfolk_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
micanopy_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
black_hawk_down_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
the_end_of_the_affair_(1955_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
cumming_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
marion_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
carpinteria_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
reading_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
what's_new_pussycat?  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005350422	0.910025707	0.912371134	354	389	388	?a
holderness_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
paris_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
fall_river_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
west_bloomfield_township_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
maplewood_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
san_angelo_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
macromedia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006302616	0.858024691	0.861570248	417	486	484	?a
clifton_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
uxbridge_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
putney_vermont  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
shrewsbury_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
